Date,Open,High,Low,Close,Volume,WMA,DEMA,ADX.DIp,ADX.DIn,ADX.DX,ADX.ADX,MACD.macd,MACD.signal,CCI,MO,RSI,ATR.tr,ATR.atr,ATR.trueHigh,ATR.trueLow,CLV,CMF,CMO,EMV.emv,EMV.maEMV,MFI,ROC,VHF,SAR,TRIX.TRIX,TRIX.signal,WPR,SNR
2018-05-21,1166.79,1173.65,1164.67,1171.03,1280000000.00,1167.50,1164.56,19.89,24.62,10.63,15.78,-0.262,-0.218,-14.90,-23.84,53.27,12.39,12.49,1173.65,1161.26,0.41600000,-0.08950000,-6.44,0.00070200,0.00000112,48.27,0.0083800,0.2830587,1180.72,-0.03290,-0.03450,0.50338,0.44601
2018-05-22,1171.52,1173.15,1160.46,1165.04,1320000000.00,1166.91,1164.31,18.45,25.24,15.55,15.77,-0.252,-0.225,-36.30,-20.31,47.23,12.69,12.50,1173.15,1160.46,-0.27800000,-0.06520000,-23.65,-0.00022600,0.00002610,42.23,-0.0051300,0.2576269,1178.95,-0.02980,-0.03610,0.65332,0.29137
2018-05-23,1160.03,1162.95,1152.06,1156.18,1480000000.00,1165.56,1162.50,17.08,28.16,24.49,16.39,-0.303,-0.241,-103.00,-27.23,39.49,12.98,12.54,1165.04,1152.06,-0.24300000,-0.04470000,-29.34,-0.00068400,-0.00003150,35.79,-0.0076300,0.2532805,1177.29,-0.02690,-0.03720,0.85640,0.24361
2018-05-24,1150.83,1154.32,1138.04,1139.91,1580000000.00,1162.80,1158.02,15.37,33.08,36.55,17.83,-0.450,-0.283,-182.00,-36.70,29.05,18.14,12.94,1156.18,1138.04,-0.77000000,-0.08420000,-34.32,-0.00117000,-0.00019200,36.00,-0.0142000,0.2987051,1175.72,-0.02420,-0.03790,0.95921,1.05069
2018-05-25,1142.62,1147.50,1134.68,1147.49,1400000000.00,1160.93,1155.56,14.28,32.59,39.06,19.35,-0.509,-0.328,-163.00,-24.36,37.62,12.82,12.93,1147.50,1134.68,0.99800000,-0.01640000,-26.10,-0.00046600,-0.00029500,35.93,0.0066300,0.307307,1172.71,-0.02130,-0.03810,0.70491,1.61109
2018-05-28,1142.83,1144.45,1137.24,1140.74,1330000000.00,1158.54,1152.24,13.46,30.72,39.06,20.75,-0.596,-0.382,-154.00,-36.85,33.31,10.25,12.74,1147.49,1137.24,-0.02910000,-0.06110000,-20.15,-0.00001330,-0.00027100,36.83,-0.0059000,0.3107647,1168.90,-0.01880,-0.03780,0.84820,2.51508
2018-05-30,1126.45,1134.81,1122.97,1133.06,1850000000.00,1155.59,1148.03,12.16,35.53,49.01,22.77,-0.711,-0.447,-191.00,-43.96,28.56,17.77,13.10,1140.74,1122.97,0.70400000,-0.00635000,-24.14,-0.00076500,-0.00029200,36.77,-0.0067600,0.3772859,1165.48,-0.01710,-0.03720,0.80457,2.69612
2018-05-31,1137.35,1142.40,1131.22,1134.76,2450000000.00,1153.01,1144.76,15.59,33.34,36.27,23.74,-0.782,-0.514,-140.00,-51.50,30.32,11.18,12.96,1142.40,1131.22,-0.36700000,-0.07480000,-17.98,0.00036100,-0.00024800,45.76,0.0015000,0.4118353,1160.38,-0.01680,-0.03630,0.77164,1.68641
2018-06-01,1134.55,1137.54,1125.68,1129.66,1280000000.00,1150.19,1141.07,14.57,34.22,40.28,24.92,-0.864,-0.584,-149.00,-54.96,27.02,11.86,12.88,1137.54,1125.68,-0.32900000,-0.06860000,-40.89,-0.00048200,-0.00030400,39.86,-0.0045000,0.4123361,1155.89,-0.01760,-0.03520,0.87042,2.26637
2018-06-04,1128.60,1135.22,1126.03,1131.82,1130000000.00,1147.84,1138.33,13.81,32.44,40.28,26.02,-0.904,-0.648,-125.00,-43.89,30.05,9.19,12.62,1135.22,1126.03,0.26000000,-0.02140000,-44.09,-0.00008010,-0.00039100,38.87,0.0019100,0.4229999,1151.94,-0.01900,-0.03410,0.82715,2.35694
2018-06-05,1132.72,1143.14,1124.83,1141.39,2150000000.00,1146.60,1137.77,16.77,29.18,27.02,26.09,-0.859,-0.690,-84.20,-35.10,43.24,18.31,13.02,1143.14,1124.83,0.80900000,0.04720000,-27.73,0.00028600,-0.00033400,47.49,0.0084200,0.3735342,1148.46,-0.02130,-0.03290,0.63654,2.26732
2018-06-06,1145.24,1150.87,1140.96,1145.95,1520000000.00,1145.97,1138.17,20.15,27.57,15.54,25.33,-0.781,-0.709,-29.50,-15.51,49.11,9.91,12.80,1150.87,1140.96,0.00706000,0.08570000,-11.79,0.00077800,-0.00017200,54.52,0.0039900,0.378176,1122.97,-0.02450,-0.03170,0.54657,1.49650
2018-06-07,1149.52,1152.40,1141.12,1141.12,1250000000.00,1144.96,1137.69,19.73,25.82,13.35,24.48,-0.746,-0.716,-31.40,-18.07,44.36,11.28,12.69,1152.40,1141.12,-1.00000000,0.05070000,-18.95,0.00007630,-0.00003390,46.95,-0.0042200,0.3780292,1122.97,-0.02850,-0.03070,0.64187,1.19440
2018-06-08,1143.70,1143.87,1130.76,1130.91,1050000000.00,1143.05,1135.47,18.28,29.73,23.85,24.43,-0.781,-0.729,-75.90,-22.59,35.75,13.11,12.72,1143.87,1130.76,-0.97700000,0.04630000,-30.04,-0.00118000,-0.00011300,40.46,-0.0089900,0.3688853,1124.15,-0.03280,-0.02980,0.84333,0.71096
2018-06-11,1132.23,1135.66,1125.64,1131.83,787000000.00,1141.35,1133.79,17.24,30.95,28.46,24.72,-0.793,-0.742,-89.60,-36.48,37.43,10.02,12.53,1135.66,1125.64,0.23600000,0.00833000,-42.53,-0.00084900,-0.00020600,35.13,0.0008130,0.368188,1125.28,-0.03780,-0.02920,0.82344,1.26341
2018-06-12,1133.80,1142.11,1132.71,1135.11,1230000000.00,1140.13,1132.98,19.94,29.12,18.71,24.29,-0.770,-0.747,-55.90,-37.46,43.50,10.28,12.37,1142.11,1131.83,-0.48900000,-0.02620000,-33.45,0.00051700,-0.00006360,41.33,0.0028900,0.3804342,1125.64,-0.04370,-0.02890,0.69635,0.46210
2018-06-13,1134.21,1136.24,1126.58,1128.55,1160000000.00,1138.46,1131.16,18.81,31.06,24.57,24.31,-0.790,-0.756,-87.40,-40.01,37.74,9.66,12.18,1136.24,1126.58,-0.59200000,-0.05160000,-31.70,-0.00050000,-0.00015900,42.06,-0.0058000,0.3420238,1126.58,-0.05040,-0.02910,0.82201,0.37800
2018-06-14,1125.19,1126.28,1113.93,1121.70,1310000000.00,1136.33,1128.39,17.22,35.75,34.99,25.07,-0.845,-0.774,-135.00,-34.93,32.12,14.62,12.35,1128.55,1113.93,0.25800000,-0.01130000,-23.42,-0.00107000,-0.00022400,42.69,-0.0060900,0.3842351,1152.40,-0.05790,-0.02980,0.79802,1.07049
2018-06-15,1118.75,1123.31,1109.92,1117.85,1510000000.00,1134.00,1125.37,15.89,35.30,37.92,25.99,-0.906,-0.800,-144.00,-40.95,28.77,13.39,12.42,1123.31,1109.92,0.18400000,-0.00303000,-40.04,-0.00030900,-0.00025000,42.53,-0.0034400,0.3682476,1152.40,-0.06580,-0.03110,0.81332,0.95868
2018-06-18,1108.53,1110.29,1100.15,1100.25,1170000000.00,1130.19,1119.64,14.32,37.27,44.48,27.31,-1.067,-0.854,-203.00,-61.01,19.00,17.70,12.80,1117.85,1100.15,-0.98000000,-0.06850000,-47.71,-0.00098800,-0.00039100,42.95,-0.0159000,0.3966647,1150.70,-0.07380,-0.03300,0.99809,2.45544
2018-06-19,1090.34,1096.99,1067.58,1071.96,2320000000.00,1123.97,1109.64,11.97,47.51,59.75,29.63,-1.384,-0.960,-293.00,-99.07,11.49,32.67,14.22,1100.25,1067.58,-0.70200000,-0.14000000,-57.93,-0.00291000,-0.00080100,42.18,-0.0260000,0.5007721,1147.67,-0.08220,-0.03550,0.94836,4.67907
2018-06-20,1078.94,1093.20,1072.62,1090.62,1530000000.00,1120.01,1104.49,10.74,42.62,59.75,31.78,-1.486,-1.065,-208.00,-74.42,30.31,21.24,14.72,1093.20,1071.96,0.74900000,-0.08760000,-36.05,0.00008410,-0.00080000,39.20,0.0173000,0.4721193,1141.26,-0.09100,-0.03860,0.72837,3.57462
2018-06-21,1090.03,1091.31,1064.13,1068.68,1530000000.00,1114.30,1096.18,9.40,41.20,62.84,34.00,-1.707,-1.193,-198.00,-87.50,22.93,27.18,15.61,1091.31,1064.13,-0.66500000,-0.11000000,-43.78,-0.00092200,-0.00077100,38.84,-0.0203000,0.4724777,1135.37,-0.10000,-0.04220,0.94845,4.35108
2018-06-22,1075.98,1081.65,1065.54,1071.18,1280000000.00,1109.26,1089.57,8.71,38.17,62.84,36.06,-1.846,-1.324,-165.00,-68.73,24.30,16.11,15.65,1081.65,1065.54,-0.30000000,-0.08230000,-43.43,-0.00051900,-0.00073400,32.88,0.0023400,0.4742081,1128.24,-0.10900,-0.04650,0.92013,3.59931
2018-06-25,1076.07,1080.45,1060.45,1061.68,1070000000.00,1103.63,1082.28,7.93,37.03,64.72,38.11,-2.003,-1.460,-150.00,-85.81,21.20,20.00,15.96,1080.45,1060.45,-0.87700000,-0.16400000,-57.12,-0.00058800,-0.00085700,23.15,-0.0089100,0.4765513,1121.83,-0.11900,-0.05140,0.98662,4.14222
2018-06-26,1057.10,1069.64,1052.04,1065.20,1290000000.00,1098.75,1076.76,7.31,37.87,67.64,40.22,-2.081,-1.584,-137.00,-75.54,24.11,17.60,16.08,1069.64,1052.04,0.49500000,-0.14100000,-58.30,-0.00131000,-0.00094700,15.02,0.0033100,0.5307467,1114.47,-0.12900,-0.05690,0.86887,4.11191
2018-06-27,1071.28,1076.15,1057.06,1060.58,1240000000.00,1093.79,1071.30,9.55,34.70,56.83,41.40,-2.153,-1.698,-112.00,-72.48,22.48,19.09,16.29,1076.15,1057.06,-0.63100000,-0.21800000,-58.24,0.00088800,-0.00073000,21.62,-0.0043500,0.5251317,1105.73,-0.13900,-0.06300,0.90700,3.94930
2018-06-28,1064.31,1066.65,1050.50,1050.60,1830000000.00,1088.23,1064.92,8.88,35.12,59.65,42.71,-2.260,-1.810,-115.00,-84.16,19.52,16.15,16.28,1066.65,1050.50,-0.98800000,-0.25500000,-58.17,-0.00070900,-0.00077500,20.86,-0.0094500,0.5150565,1098.21,-0.14800,-0.06950,0.99891,4.15678
2018-06-29,1054.99,1059.81,1043.32,1051.63,1900000000.00,1083.16,1059.75,8.24,35.73,62.54,44.12,-2.312,-1.910,-110.00,-78.03,20.59,16.49,16.30,1059.81,1043.32,0.00788000,-0.23400000,-58.04,-0.00060800,-0.00073300,19.81,0.0009800,0.5635961,1090.58,-0.15700,-0.07650,0.91588,3.88544
2018-07-02,1053.26,1058.16,1043.67,1058.12,1260000000.00,1079.08,1056.63,7.71,33.44,62.54,45.44,-2.279,-1.984,-94.80,-73.70,28.64,14.49,16.17,1058.16,1043.67,0.99400000,-0.20000000,-54.45,-0.00007480,-0.00041800,19.56,0.0061500,0.5181928,1082.07,-0.16600,-0.08390,0.84072,2.50956
2018-07-03,1056.91,1071.32,1052.26,1069.77,1400000000.00,1076.47,1056.20,12.81,30.66,41.07,45.13,-2.142,-2.016,-65.00,-71.62,41.77,19.06,16.37,1071.32,1052.26,0.83700000,-0.22500000,-40.13,0.00148000,-0.00026300,26.11,0.0109000,0.4750695,1075.10,-0.17500,-0.09160,0.68117,0.12871
2018-07-04,1068.75,1076.41,1062.92,1073.20,2210000000.00,1074.52,1056.59,14.29,28.84,33.72,44.31,-1.985,-2.010,-46.40,-72.75,46.67,13.49,16.17,1076.41,1062.92,0.52400000,-0.17900000,-33.90,0.00048100,-0.00010700,35.34,0.0032000,0.4939994,1043.32,-0.18400,-0.09950,0.62645,1.04546
2018-07-05,1071.10,1072.89,1051.51,1054.84,2680000000.00,1071.17,1053.73,12.96,31.06,41.13,44.08,-1.976,-2.003,-67.70,-86.28,35.71,21.69,16.56,1073.20,1051.51,-0.68800000,-0.19100000,-39.99,-0.00059600,-0.00011500,33.66,-0.0173000,0.4710048,1043.32,-0.19300,-0.10800,0.82798,0.80628
2018-07-06,1052.82,1067.59,1043.87,1063.71,2650000000.00,1069.07,1053.01,11.67,31.17,45.52,44.19,-1.881,-1.979,-67.20,-67.20,45.69,23.72,17.07,1067.59,1043.87,0.67300000,-0.09150000,-24.55,-0.00057900,-0.00011400,31.68,0.0083700,0.4667323,1043.87,-0.20300,-0.11600,0.62009,0.41917
2018-07-09,1072.62,1075.12,1068.05,1069.83,1380000000.00,1067.88,1053.63,14.33,29.65,34.84,43.52,-1.740,-1.931,-28.00,-62.00,52.66,11.41,16.67,1075.12,1063.71,-0.49600000,-0.11700000,-1.68,0.00081200,0.00012200,38.96,0.0057400,0.4698686,1043.87,-0.21300,-0.12500,0.46852,0.47440
2018-07-10,1074.74,1085.52,1064.19,1085.36,1500000000.00,1068.46,1057.10,17.41,26.99,21.57,41.95,-1.493,-1.843,4.88,-49.75,64.26,21.33,17.00,1085.52,1064.19,0.98500000,-0.05160000,-4.26,0.00046500,0.00007470,38.86,0.0144000,0.4434507,1045.17,-0.22200,-0.13400,0.12398,1.14580
2018-07-11,1075.83,1083.06,1073.24,1078.82,1010000000.00,1068.66,1059.01,16.51,25.59,21.57,40.50,-1.332,-1.741,18.40,-49.73,59.04,12.12,16.65,1085.36,1073.24,0.13600000,-0.02610000,9.38,0.00032000,0.00018900,44.26,-0.0060400,0.4408698,1047.59,-0.23200,-0.14300,0.15877,1.06997
2018-07-12,1076.52,1085.26,1075.62,1079.87,1210000000.00,1069.19,1060.94,16.78,24.50,18.71,38.94,-1.183,-1.629,44.30,-41.83,59.86,9.64,16.15,1085.26,1075.62,-0.11800000,-0.04120000,8.15,0.00018200,0.00027700,49.81,0.0009730,0.4428566,1049.87,-0.24000,-0.15200,0.13389,1.79499
2018-07-13,1082.95,1085.97,1077.31,1080.05,1180000000.00,1069.94,1062.73,16.44,23.53,17.74,37.43,-1.051,-1.514,71.00,-37.80,60.65,8.66,15.62,1085.97,1077.31,-0.36700000,-0.06420000,18.87,0.00008810,0.00029500,54.80,0.0001670,0.4604086,1052.01,-0.24900,-0.16100,0.13880,1.82861
2018-07-16,1075.03,1077.25,1065.12,1069.04,959000000.00,1069.82,1062.35,15.31,27.51,28.49,36.79,-1.017,-1.414,11.80,-31.21,48.24,14.93,15.57,1080.05,1065.12,-0.35400000,-0.03890000,3.66,-0.00132000,-0.00001640,55.59,-0.0102000,0.4482064,1054.72,-0.25700,-0.17100,0.39695,0.70540
2018-07-17,1066.12,1072.15,1060.52,1068.09,1310000000.00,1069.76,1061.93,14.48,28.16,32.09,36.45,-0.986,-1.329,-12.50,-3.87,47.24,11.63,15.29,1072.15,1060.52,0.30200000,0.02640000,7.42,-0.00043100,-0.00011800,49.90,-0.0008890,0.4198505,1057.22,-0.26300,-0.18000,0.41923,0.11129
2018-07-18,1073.82,1078.83,1071.59,1077.22,1350000000.00,1070.58,1063.30,16.93,26.72,22.44,35.45,-0.883,-1.240,71.20,-13.40,57.13,10.74,14.96,1078.83,1068.09,0.55500000,0.01340000,26.53,0.00047600,0.00000137,57.11,0.0085100,0.4143702,1059.52,-0.26800,-0.18800,0.20516,0.27421
2018-07-19,1081.07,1087.98,1077.24,1084.85,1190000000.00,1072.20,1065.93,20.50,25.32,10.53,33.67,-0.736,-1.139,127.00,16.17,63.41,10.76,14.66,1087.98,1077.22,0.41700000,0.06420000,31.06,0.00066800,0.00014000,64.55,0.0070600,0.4030271,1061.64,-0.27100,-0.19700,0.07064,2.10301
2018-07-20,1088.29,1106.20,1085.53,1103.32,2720000000.00,1075.50,1071.60,27.03,22.77,8.55,31.88,-0.475,-1.006,209.00,32.14,74.49,21.35,15.14,1106.20,1084.85,0.72100000,0.13600000,38.01,0.00101000,0.00016200,66.96,0.0169000,0.356959,1064.27,-0.27300,-0.20500,0.04621,2.64454
2018-07-23,1103.46,1112.38,1098.25,1107.43,2030000000.00,1079.03,1077.28,28.15,21.24,13.98,30.60,-0.236,-0.852,210.00,45.75,77.00,14.13,15.07,1112.38,1098.25,0.29900000,0.18000000,33.81,0.00065800,0.00018300,67.95,0.0037200,0.321725,1069.30,-0.27200,-0.21300,0.07225,2.52464
2018-07-24,1114.04,1116.02,1101.40,1105.93,2110000000.00,1082.21,1081.93,27.92,19.77,17.10,29.63,-0.057,-0.693,181.00,40.73,76.04,14.62,15.04,1116.02,1101.40,-0.38000000,0.13200000,29.90,0.00023500,0.00017400,67.91,-0.0013600,0.3167795,1075.34,-0.27000,-0.22000,0.13985,1.38370
2018-07-25,1108.65,1122.56,1108.46,1117.74,1930000000.00,1086.32,1088.10,28.82,18.22,22.53,29.13,0.170,-0.520,187.00,57.16,82.85,16.63,15.15,1122.56,1105.93,0.31600000,0.17000000,61.13,0.00049700,0.00020800,78.62,0.0106000,0.3042193,1081.84,-0.26600,-0.22600,0.06125,2.58737
2018-07-26,1126.22,1127.83,1116.47,1126.25,1560000000.00,1090.96,1094.96,29.77,17.22,26.70,28.95,0.406,-0.335,184.00,75.65,85.76,11.36,14.88,1127.83,1116.47,0.72200000,0.25900000,60.99,0.00048400,0.00025200,89.64,0.0075800,0.3361843,1089.17,-0.26000,-0.23200,0.02347,3.16067
2018-07-31,1127.71,1132.39,1121.62,1127.56,1670000000.00,1095.37,1101.10,30.44,16.32,30.20,29.04,0.596,-0.149,164.00,75.93,86.81,10.77,14.59,1132.39,1121.62,0.10300000,0.26600000,59.07,0.00031300,0.00043400,89.82,0.0011600,0.3969251,1096.90,-0.25100,-0.23700,0.06720,3.32617
2018-08-01,1129.93,1144.14,1127.60,1143.46,1610000000.00,1100.94,1109.25,33.69,15.00,38.37,29.71,0.851,0.051,166.00,85.34,91.30,16.58,14.73,1144.14,1127.56,0.91800000,0.27000000,59.23,0.00091100,0.00058300,89.91,0.0140000,0.4548818,1104.71,-0.24100,-0.24000,0.00813,5.12771
2018-08-02,1138.35,1140.17,1125.52,1132.47,1190000000.00,1105.05,1114.23,30.80,14.71,35.35,30.11,0.961,0.233,126.00,62.70,75.79,17.94,14.96,1143.46,1125.52,-0.05120000,0.23500000,52.32,-0.00037200,0.00048900,84.47,-0.0096600,0.4785229,1114.17,-0.22800,-0.24300,0.13956,4.33361
2018-08-03,1131.77,1137.32,1129.92,1133.78,994000000.00,1108.98,1118.72,29.67,14.17,35.35,30.49,1.045,0.395,112.00,60.58,76.10,7.40,14.42,1137.32,1129.92,0.04320000,0.20900000,52.44,0.00005770,0.00042100,84.35,0.0011600,0.4812411,1121.37,-0.21400,-0.24400,0.12389,4.00840
2018-08-06,1138.23,1140.76,1121.11,1122.94,1440000000.00,1111.60,1120.56,26.86,17.08,22.25,29.90,1.021,0.521,86.80,68.10,61.77,19.65,14.79,1140.76,1121.11,-0.81400000,0.23900000,37.80,-0.00036600,0.00026800,77.93,-0.0096100,0.4781825,1144.14,-0.19600,-0.24500,0.25353,2.59746
2018-08-07,1126.42,1134.54,1119.29,1131.25,1120000000.00,1114.68,1123.60,24.88,16.70,19.67,29.17,1.049,0.626,78.70,67.54,66.78,15.25,14.82,1134.54,1119.29,0.56900000,0.21200000,56.16,-0.00054700,0.00013500,82.30,0.0073700,0.4675602,1144.14,-0.17600,-0.24300,0.15415,1.89704
2018-08-08,1132.27,1143.99,1130.82,1141.69,1430000000.00,1118.44,1128.05,27.88,15.64,28.14,29.09,1.134,0.728,99.20,71.86,71.46,13.17,14.71,1143.99,1130.82,0.65100000,0.26700000,61.20,0.00096600,0.00021600,88.07,0.0091900,0.4552721,1143.99,-0.15500,-0.24000,0.03377,2.35179
2018-08-09,1142.39,1147.45,1137.46,1141.63,956000000.00,1121.84,1131.80,28.22,14.86,31.01,29.23,1.186,0.819,99.20,56.27,70.47,9.99,14.37,1147.45,1137.46,-0.16500000,0.21500000,57.93,0.00052800,0.00021900,87.90,-0.0000526,0.4922706,1119.29,-0.13200,-0.23600,0.08289,2.53015
2018-08-10,1137.70,1138.71,1128.09,1128.62,1180000000.00,1123.74,1132.60,26.31,18.53,17.35,28.38,1.121,0.880,62.90,49.80,54.81,13.54,14.31,1141.63,1128.09,-0.90000000,0.17300000,37.55,-0.00081500,0.00007490,82.50,-0.0115000,0.4643193,1119.29,-0.10800,-0.23000,0.30410,0.77422
2018-08-14,1119.14,1123.48,1113.42,1122.32,1370000000.00,1124.81,1132.08,24.32,24.42,0.20,26.37,1.012,0.906,22.80,42.45,48.08,15.20,14.37,1128.62,1113.42,0.76900000,0.21300000,18.20,-0.00110000,-0.00008190,74.77,-0.0056000,0.4638187,1147.45,-0.08200,-0.22200,0.51077,0.27739
2018-08-15,1116.03,1117.64,1105.80,1107.78,1760000000.00,1124.28,1128.93,22.35,26.19,7.91,25.05,0.812,0.887,-12.40,27.73,36.95,16.52,14.53,1122.32,1105.80,-0.66600000,0.18400000,0.30,-0.00045300,-0.00023300,65.91,-0.0130000,0.4578931,1147.45,-0.05570,-0.21200,0.86145,1.37334
2018-08-16,1106.00,1112.28,1098.99,1110.87,1510000000.00,1123.92,1126.72,20.88,27.83,14.28,24.28,0.668,0.844,-33.10,41.83,39.10,13.29,14.44,1112.28,1098.99,0.78800000,0.23100000,4.24,-0.00053600,-0.00025100,57.35,0.0027900,0.4585824,1145.78,-0.02880,-0.20100,0.75485,2.28037
2018-08-17,1116.23,1121.17,1115.30,1116.46,1380000000.00,1123.89,1125.78,24.28,26.38,4.15,22.84,0.588,0.792,-3.49,48.37,43.90,10.30,14.14,1121.17,1110.87,-0.60500000,0.19000000,-1.16,0.00053600,-0.00019800,56.14,0.0050200,0.4860629,1142.98,-0.00245,-0.18800,0.63950,1.15243
2018-08-20,1123.56,1129.69,1120.44,1125.61,2330000000.00,1124.50,1126.58,26.97,24.61,4.58,21.54,0.583,0.750,24.20,48.39,51.60,13.23,14.08,1129.69,1116.46,0.11800000,0.16900000,-0.58,0.00027100,-0.00012800,57.84,0.0081600,0.4073953,1140.34,0.02400,-0.17300,0.45068,0.59091
2018-08-21,1127.36,1131.78,1116.15,1120.66,1370000000.00,1124.41,1126.33,24.85,24.84,0.03,20.00,0.537,0.708,0.21,35.81,47.25,15.63,14.19,1131.78,1116.15,-0.42300000,0.13400000,-6.03,-0.00012500,-0.00008060,50.23,-0.0044100,0.4096414,1137.86,0.04940,-0.15700,0.55283,0.16278
2018-08-22,1122.40,1131.04,1121.55,1124.34,1050000000.00,1124.50,1126.75,23.53,23.51,0.03,18.58,0.522,0.671,11.20,21.02,50.87,10.38,13.92,1131.04,1120.66,-0.41200000,0.06170000,-18.70,0.00021100,-0.00016500,48.72,0.0032800,0.433869,1135.52,0.07350,-0.14000,0.47689,0.50645
2018-08-23,1131.13,1134.03,1126.53,1129.73,952000000.00,1125.01,1128.04,23.90,22.32,3.42,17.49,0.542,0.645,40.30,22.30,56.59,9.69,13.61,1134.03,1124.34,-0.14700000,0.03810000,-2.83,0.00031400,-0.00018800,54.42,0.0047800,0.4363737,1134.03,0.09570,-0.12100,0.36566,0.90274
2018-08-24,1126.29,1129.19,1122.84,1128.03,761000000.00,1125.24,1128.81,23.00,23.49,1.04,16.32,0.539,0.624,3.32,22.10,55.14,6.89,13.13,1129.73,1122.84,0.63500000,0.08660000,-5.92,-0.00035600,-0.00013700,49.74,-0.0015100,0.4349545,1134.03,0.11600,-0.10200,0.40074,1.07828
2018-08-27,1132.83,1138.57,1131.75,1137.79,1340000000.00,1126.30,1131.20,26.84,22.12,9.64,15.84,0.600,0.619,86.50,20.05,64.97,10.54,12.95,1138.57,1128.03,0.77100000,0.10400000,15.47,0.00046500,0.00003640,57.29,0.0086200,0.4150592,1098.99,0.13500,-0.08180,0.19934,0.73920
2018-08-28,1143.11,1146.83,1137.79,1139.30,1220000000.00,1127.41,1133.49,30.13,21.00,17.87,15.99,0.652,0.626,122.00,13.05,67.05,9.04,12.67,1146.83,1137.79,-0.66600000,0.03270000,9.03,0.00053000,0.00014600,57.56,0.0013300,0.4347804,1098.99,0.15100,-0.06130,0.16818,1.40693
2018-08-29,1141.67,1143.11,1136.38,1142.30,895000000.00,1128.74,1135.96,28.95,20.99,15.93,15.98,0.706,0.642,102.00,14.74,71.15,6.73,12.25,1143.11,1136.38,0.75900000,0.05330000,0.75,-0.00019300,0.00018400,51.27,0.0026300,0.3755631,1100.90,0.16500,-0.04050,0.10627,2.99264
2018-08-30,1144.90,1147.31,1138.12,1138.12,1050000000.00,1129.61,1137.28,29.86,19.85,20.15,16.28,0.710,0.655,104.00,-5.34,65.79,9.19,12.03,1147.31,1138.12,-1.00000000,-0.04540000,-4.09,0.00026000,0.00015300,51.52,-0.0036700,0.3563236,1102.74,0.17500,-0.01960,0.19019,2.41141
2018-08-31,1132.84,1139.54,1131.43,1138.80,1170000000.00,1130.56,1138.50,28.39,22.94,10.62,15.88,0.710,0.666,61.30,6.33,69.61,8.11,11.75,1139.54,1131.43,0.81800000,-0.00517000,13.85,-0.00050100,0.00006710,51.54,0.0005970,0.3257404,1105.41,0.18400,0.00095,0.17612,2.03435
2018-09-03,1138.38,1142.34,1136.10,1137.68,907000000.00,1131.38,1139.29,29.04,22.04,13.71,15.72,0.694,0.672,74.50,3.90,69.26,6.24,11.35,1142.34,1136.10,-0.49400000,-0.02470000,22.48,0.00025700,0.00011000,58.01,-0.0009840,0.2848211,1107.93,0.19000,0.02110,0.19930,1.14873
2018-09-04,1138.28,1140.22,1130.75,1131.26,1050000000.00,1131.57,1138.76,27.29,24.11,6.17,15.04,0.628,0.663,34.20,8.32,56.00,9.47,11.22,1140.22,1130.75,-0.89200000,-0.01560000,38.99,-0.00033700,0.00004880,60.32,-0.0056600,0.2768352,1110.29,0.19300,0.04060,0.33216,1.01888
2018-09-05,1126.34,1129.10,1110.87,1111.30,1510000000.00,1129.81,1134.64,23.94,33.11,16.08,15.11,0.429,0.616,-89.60,-19.95,31.19,20.39,11.87,1131.26,1110.87,-0.95300000,-0.09770000,0.56,-0.00187000,-0.00019400,60.27,-0.0178000,0.2504263,1110.87,0.19400,0.05910,0.98820,1.14364
2018-09-06,1110.48,1116.75,1104.03,1116.61,1910000000.00,1128.66,1132.02,22.12,34.69,22.13,15.61,0.305,0.554,-110.00,-25.08,38.03,12.72,11.93,1116.75,1104.03,0.97800000,-0.05940000,0.20,-0.00063900,-0.00022500,50.70,0.0047700,0.2591305,1147.31,0.19300,0.07650,0.70933,1.13751
2018-09-07,1111.20,1117.26,1108.16,1112.49,958000000.00,1127.23,1128.98,21.20,32.77,21.43,16.03,0.175,0.478,-98.70,-29.14,33.67,9.10,11.73,1117.26,1108.16,-0.04840000,-0.05500000,-18.28,0.00022000,-0.00025300,46.49,-0.0037000,0.2653598,1147.31,0.18900,0.09260,0.80453,1.37637
2018-09-10,1110.12,1114.39,1105.08,1113.47,772000000.00,1126.04,1126.53,19.98,32.78,24.26,16.62,0.078,0.398,-98.70,-15.15,34.42,9.31,11.56,1114.39,1105.08,0.80200000,0.01060000,-10.60,-0.00035900,-0.00035100,48.29,0.0008810,0.2658401,1145.58,0.18400,0.10700,0.78189,2.19247
2018-09-11,1112.48,1115.91,1096.63,1096.63,1060000000.00,1123.32,1121.34,17.71,34.04,31.56,17.68,-0.118,0.295,-135.00,-25.69,23.04,19.28,12.11,1115.91,1096.63,-1.00000000,-0.07390000,-34.22,-0.00063000,-0.00040000,41.58,-0.0152000,0.2773563,1143.92,0.17700,0.12000,1.00000,3.58232
