,Date,Open,High,Low,Close,Volume,WMA,DEMA,ADX.DIp,ADX.DIn,ADX.DX,ADX.ADX,MACD.macd,MACD.signal,CCI,MO,RSI,ATR.tr,ATR.atr,ATR.trueHigh,ATR.trueLow,CLV,CMF,CMO,EMV.emv,EMV.maEMV,MFI,ROC,VHF,SAR,TRIX.TRIX,TRIX.signal,WPR,SNR
778,2015-07-06,971.78,973.35,964.82,968.48,1490000000.0,988.15,983.51,13.4,33.3,42.63,23.13,-0.401,-0.241,-243.0,-25.85,27.65,14.28,11.1,979.1,964.82,-0.142,-0.186,-21.53,-0.000581,-0.000167,39.84,-0.0109,0.2191979,1002.95,-0.0796,-0.0878,0.90687,0.91968
779,2015-07-07,970.38,976.09,968.31,975.23,1120000000.0,986.79,981.59,14.51,31.6,37.05,24.12,-0.458,-0.285,-160.0,-18.34,37.5,7.78,10.86,976.09,968.31,0.779,-0.154,-13.76,0.000216,-0.000206,41.69,0.00695,0.2191857,1000.67,-0.0744,-0.0893,0.73511,1.32597
780,2015-07-08,968.63,970.92,962.24,964.62,943000000.0,984.51,978.03,13.29,32.87,42.42,25.43,-0.585,-0.345,-192.0,-16.76,29.67,12.99,11.02,975.23,962.24,-0.452,-0.12,-34.76,-0.000517,-0.000294,36.24,-0.0109,0.2229676,998.52,-0.0693,-0.0901,0.94317,2.13164
781,2015-07-09,963.93,971.87,958.5,967.42,1120000000.0,982.58,975.5,12.15,32.45,45.5,26.86,-0.655,-0.407,-155.0,-23.96,33.5,13.37,11.18,971.87,958.5,0.334,-0.108,-26.31,-0.000167,-0.000357,44.21,0.0029,0.2474104,995.61,-0.0649,-0.0902,0.80447,2.89509
782,2015-07-10,975.29,978.15,970.49,977.57,1170000000.0,981.73,975.2,15.34,30.22,32.66,27.28,-0.619,-0.449,-74.2,-21.53,46.28,10.73,11.15,978.15,967.42,0.849,-0.0755,-1.28,0.000598,-0.000302,51.88,0.0104,0.2347674,991.9,-0.0614,-0.0897,0.58198,2.07345
783,2015-07-13,975.47,983.13,973.39,980.28,918000000.0,981.24,975.47,17.59,28.32,23.36,27.0,-0.563,-0.472,-43.0,-12.11,48.73,9.74,11.05,983.13,973.39,0.415,-0.0225,-11.62,0.000418,-0.000119,52.25,0.00277,0.2483802,988.56,-0.0583,-0.0887,0.52258,1.70631
784,2015-07-14,981.56,982.71,976.16,977.29,844000000.0,980.52,975.19,16.83,27.08,23.36,26.74,-0.536,-0.485,-40.6,-9.58,45.34,6.55,10.73,982.71,976.16,-0.655,-0.0369,-13.29,9.12e-05,-8.86e-05,46.92,-0.00305,0.2496443,985.56,-0.0553,-0.0873,0.58812,1.76066
785,2015-07-15,979.21,983.62,976.61,976.71,1090000000.0,979.79,974.87,16.64,25.79,21.55,26.37,-0.514,-0.491,-35.2,-11.08,44.66,7.01,10.46,983.62,976.61,-0.971,-0.066,-33.32,4.37e-05,-2.76e-05,46.5,-0.000594,0.2571735,983.62,-0.0523,-0.0854,0.60083,1.22199
786,2015-07-16,977.6,979.75,969.61,974.29,2230000000.0,978.88,974.19,15.49,28.79,30.04,26.63,-0.511,-0.495,-61.6,-22.58,42.17,10.14,10.44,979.75,969.61,-0.0769,-0.0916,-37.12,-0.000247,-1.61e-05,37.3,-0.00248,0.2726186,983.62,-0.0496,-0.0831,0.65236,0.57728
787,2015-07-17,975.34,976.55,969.61,972.51,915000000.0,977.92,973.31,14.74,27.39,30.04,26.87,-0.517,-0.499,-68.1,-18.52,40.75,6.94,10.19,976.55,969.61,-0.164,-0.0574,-37.24,-0.000121,3.5e-05,32.06,-0.00183,0.270967,981.11,-0.0472,-0.0806,0.66777,0.66618
788,2015-07-20,972.73,973.73,963.89,964.19,1000000000.0,976.24,971.07,13.72,29.51,36.54,27.56,-0.584,-0.516,-98.7,-14.5,32.32,9.84,10.17,973.73,963.89,-0.939,-0.0633,-41.46,-0.00042,-3.57e-05,32.27,-0.00859,0.2773421,978.85,-0.0444,-0.0777,0.8507,0.4339
789,2015-07-21,964.92,965.28,948.36,952.25,2020000000.0,973.5,967.02,12.16,36.58,50.1,29.17,-0.728,-0.558,-164.0,-37.26,23.69,16.92,10.65,965.28,948.36,-0.54,-0.118,-45.19,-0.001,-8.98e-05,31.05,-0.0125,0.3350358,976.81,-0.0421,-0.0746,0.90524,2.1699
790,2015-07-22,948.17,954.65,942.07,953.4,1980000000.0,971.05,963.77,11.15,37.7,54.36,30.97,-0.823,-0.611,-174.0,-34.65,25.96,12.58,10.79,954.65,942.07,0.801,-0.0236,-36.25,-0.000538,-0.000131,30.31,0.00121,0.3881521,973.4,-0.0403,-0.0713,0.72732,1.03992
791,2015-07-23,952.28,956.56,948.67,948.67,1130000000.0,968.31,960.16,11.84,35.69,50.17,32.34,-0.929,-0.675,-149.0,-51.26,22.61,7.89,10.58,956.56,948.67,-1.0,-0.117,-39.24,0.000297,-0.000164,36.57,-0.00497,0.39302,969.01,-0.0399,-0.068,0.84116,1.78582
792,2015-07-24,945.88,946.85,939.91,943.07,935000000.0,965.29,956.08,11.13,39.54,56.06,34.04,-1.047,-0.749,-175.0,-57.68,19.28,8.76,10.45,948.67,939.91,-0.0893,-0.13,-35.03,-0.000685,-0.000287,37.79,-0.00592,0.4064953,965.24,-0.0409,-0.0648,0.92771,3.34126
793,2015-07-27,938.01,939.52,923.35,926.1,1960000000.0,960.92,949.55,9.72,45.17,64.58,36.22,-1.27,-0.854,-214.0,-73.01,12.6,19.72,11.11,943.07,923.35,-0.66,-0.149,-59.37,-0.000985,-0.000407,30.0,-0.0182,0.4641687,961.19,-0.0436,-0.0618,0.95437,4.80963
794,2015-07-28,930.59,934.4,921.14,926.83,1750000000.0,956.96,944.12,8.9,42.78,65.54,38.31,-1.426,-0.968,-187.0,-69.1,13.66,13.26,11.26,934.4,921.14,-0.142,-0.171,-51.86,-0.000278,-0.000442,28.83,0.000788,0.5009055,954.38,-0.0478,-0.0591,0.90893,4.40145
795,2015-07-29,930.71,935.48,921.96,933.59,1410000000.0,953.99,940.75,8.83,39.16,63.21,40.09,-1.477,-1.07,-143.0,-55.62,25.45,13.52,11.43,935.48,921.96,0.72,-0.119,-44.03,9.11e-05,-0.000405,29.71,0.00727,0.498139,947.73,-0.0536,-0.057,0.80074,3.69495
796,2015-07-31,938.72,950.42,937.94,950.42,1160000000.0,952.87,940.97,16.96,35.18,34.93,39.72,-1.359,-1.128,-63.3,-29.77,46.3,16.83,11.81,950.42,933.59,1.0,-0.0384,-32.51,0.00166,-0.000207,29.55,0.0179,0.4850646,921.14,-0.0602,-0.0555,0.53137,1.95881
797,2015-08-03,946.25,949.95,943.1,949.76,1030000000.0,951.84,941.12,16.19,33.58,34.93,39.38,-1.256,-1.153,-50.9,-29.34,45.46,7.32,11.49,950.42,943.1,0.945,-9.22e-06,-37.47,0.000156,-0.000143,29.84,-0.000695,0.515692,921.14,-0.0674,-0.0546,0.54193,1.94455
798,2015-08-04,946.56,946.89,938.16,941.36,1130000000.0,950.15,939.8,15.02,34.23,38.99,39.35,-1.232,-1.169,-67.5,-27.12,38.49,11.6,11.5,949.76,938.16,-0.267,-0.0035,-41.36,-0.000309,-6.53e-05,29.46,-0.00888,0.49437,922.31,-0.0743,-0.0544,0.67638,1.95304
799,2015-08-05,946.82,948.71,941.88,943.86,1050000000.0,948.82,939.19,15.48,32.62,35.63,39.09,-1.179,-1.171,-50.7,-31.37,41.64,7.35,11.2,948.71,941.36,-0.42,-0.0545,-37.0,0.00018,1.44e-05,29.18,0.00265,0.5236322,923.44,-0.0812,-0.0547,0.61235,0.74541
800,2015-08-06,942.63,945.07,936.16,937.69,617000000.0,947.06,937.61,14.59,34.44,40.49,39.19,-1.175,-1.172,-67.1,-26.93,36.75,8.91,11.04,945.07,936.16,-0.657,-0.0543,-39.55,-0.000675,-9.36e-05,31.9,-0.00656,0.5053107,924.51,-0.0883,-0.0556,0.70132,1.42547
801,2015-08-07,936.41,938.83,933.75,935.41,570000000.0,945.21,935.9,14.09,34.89,42.46,39.42,-1.179,-1.173,-76.0,-32.01,35.3,5.08,10.61,938.83,933.75,-0.346,-0.0785,-39.88,-0.000386,-6.03e-05,32.58,-0.00243,0.4835826,925.55,-0.0951,-0.0572,0.72866,1.27172
802,2015-08-10,929.88,932.32,926.75,928.25,888000000.0,942.82,933.2,13.26,37.6,47.86,40.02,-1.229,-1.184,-99.4,-49.32,30.26,8.66,10.47,935.41,926.75,-0.461,-0.136,-39.12,-0.000424,2.13e-06,32.86,-0.00768,0.4480527,926.55,-0.102,-0.0592,0.83892,1.44583
803,2015-08-11,929.79,931.84,918.65,918.65,813000000.0,939.76,929.21,12.09,39.7,53.32,40.97,-1.336,-1.215,-119.0,-61.63,24.4,13.19,10.67,931.84,918.65,-1.0,-0.186,-37.53,-0.000696,-4.44e-05,35.37,-0.0104,0.4130283,950.42,-0.109,-0.0617,1.0,0.70655
804,2015-08-13,912.21,918.71,901.58,918.71,1820000000.0,937.0,925.85,10.76,46.29,62.29,42.5,-1.405,-1.253,-155.0,-58.58,24.31,17.13,11.13,918.71,901.58,1.0,-0.0855,-39.22,-0.00142,-0.000212,35.88,6.53e-05,0.5052969,950.42,-0.117,-0.0648,0.68843,0.72482
805,2015-08-14,917.15,926.5,913.35,924.79,1240000000.0,935.1,924.14,14.8,42.44,48.29,42.91,-1.392,-1.281,-106.0,-51.92,35.54,13.15,11.27,926.5,913.35,0.74,-0.0079,-26.59,0.00104,-0.000282,36.17,0.0066,0.4902301,948.47,-0.126,-0.0685,0.52477,0.7721
806,2015-08-17,923.89,927.38,919.88,919.88,1230000000.0,932.97,921.86,14.65,40.37,46.75,43.19,-1.408,-1.306,-92.6,-54.41,31.65,7.5,11.0,927.38,919.88,-1.0,-0.0512,-26.02,0.000226,-0.000274,42.89,-0.00532,0.5075476,946.59,-0.135,-0.0728,0.62531,2.77442
807,2015-08-18,893.48,904.59,886.16,894.25,2650000000.0,928.66,915.32,11.85,51.74,62.72,44.58,-1.625,-1.37,-209.0,-78.26,18.37,33.72,12.63,919.88,886.16,-0.122,-0.0544,-32.58,-0.00197,-0.000458,41.42,-0.0283,0.5398848,944.79,-0.145,-0.0777,0.87411,4.1803
808,2015-08-19,896.65,901.03,891.14,896.73,1420000000.0,924.97,910.23,11.18,48.8,62.72,45.88,-1.758,-1.448,-178.0,-67.46,21.32,9.89,12.43,901.03,891.14,0.13,-0.0116,-30.25,4.95e-05,-0.000473,50.45,0.00277,0.565346,941.27,-0.155,-0.0832,0.83551,3.44898
809,2015-08-20,890.97,895.94,887.98,889.57,1510000000.0,920.91,904.64,10.61,48.15,63.9,47.16,-1.905,-1.539,-177.0,-62.68,18.18,8.75,12.17,896.73,887.98,-0.601,-0.00477,-44.06,-0.000217,-0.000422,42.01,-0.00802,0.5514003,937.97,-0.166,-0.0894,0.94693,4.3359
810,2015-08-21,884.99,889.08,877.89,885.8,1520000000.0,916.79,899.24,9.88,50.78,67.43,48.61,-2.034,-1.638,-174.0,-67.6,16.55,11.68,12.13,889.57,877.89,0.414,-0.0419,-74.4,-0.000624,-0.000448,34.5,-0.00425,0.6205905,934.86,-0.177,-0.0963,0.89023,4.17225
811,2015-08-24,861.72,863.75,840.84,840.84,2240000000.0,908.71,886.54,7.69,57.8,76.53,50.61,-2.509,-1.812,-246.0,-107.83,8.44,44.96,14.48,885.8,840.84,-1.0,-0.0814,-83.04,-0.00319,-0.000756,26.85,-0.0521,0.6715267,930.3,-0.188,-0.104,1.0,6.0277
812,2015-08-25,854.39,862.02,838.84,861.52,2370000000.0,903.11,879.49,6.84,52.4,76.9,52.48,-2.676,-1.985,-179.0,-81.55,26.38,23.18,15.1,862.02,838.84,0.957,0.00558,-55.66,-0.000182,-0.000699,36.73,0.0243,0.628631,921.35,-0.199,-0.112,0.79357,4.05942
813,2015-08-26,855.16,867.58,855.11,857.24,1900000000.0,897.5,872.77,9.1,49.27,68.83,53.65,-2.817,-2.151,-135.0,-68.86,24.6,12.47,14.91,867.58,855.11,-0.658,0.00708,-59.65,0.000716,-0.000461,38.92,-0.00498,0.6021538,911.45,-0.208,-0.12,0.82679,3.8282
814,2015-08-27,871.41,887.22,869.28,886.24,2040000000.0,894.97,872.4,16.65,42.67,43.86,52.95,-2.639,-2.249,-72.0,-40.59,43.4,29.98,15.99,887.22,857.24,0.891,0.0792,-30.62,0.00149,-0.000411,45.62,0.0333,0.5284547,902.74,-0.216,-0.128,0.52595,1.86231
815,2015-08-28,899.46,903.7,887.16,893.77,1810000000.0,893.36,873.58,22.68,39.37,26.9,51.09,-2.402,-2.28,-33.5,-39.82,47.04,17.46,16.09,903.7,886.24,-0.201,0.0306,-24.03,0.00157,-0.000262,51.02,0.00846,0.5064579,838.84,-0.223,-0.137,0.41239,1.77889
816,2015-08-31,894.15,905.68,890.99,905.68,1260000000.0,893.07,876.89,22.07,36.78,24.99,49.23,-2.082,-2.24,-14.2,-44.74,53.09,14.69,15.99,905.68,890.99,1.0,0.0339,-12.68,0.000339,-5.86e-06,55.65,0.0132,0.4684177,838.84,-0.23,-0.145,0.28129,0.82736
817,2015-09-01,904.05,905.39,888.05,888.92,1470000000.0,891.39,876.82,20.35,35.21,26.75,47.62,-1.957,-2.184,-26.4,-60.84,45.08,17.63,16.11,905.68,888.05,-0.9,-0.0443,-16.05,-0.000191,-3.25e-05,54.2,-0.0187,0.4284622,841.51,-0.236,-0.154,0.43438,0.30971
818,2015-09-02,887.48,898.79,882.88,897.69,1690000000.0,890.84,878.47,18.91,35.02,29.87,46.35,-1.759,-2.099,-24.2,-43.67,49.74,15.91,16.1,898.79,882.88,0.862,0.0149,-10.84,-0.000554,-6.99e-05,54.58,0.00982,0.4168998,844.08,-0.243,-0.162,0.33533,0.05621
819,2015-09-03,901.65,906.35,900.53,903.56,1640000000.0,891.06,881.05,21.63,33.63,21.72,44.59,-1.531,-1.985,14.9,-40.3,53.36,8.66,15.56,906.35,897.69,0.0412,0.0312,-10.96,0.000447,4.91e-05,55.28,0.00652,0.3935664,846.54,-0.25,-0.17,0.26903,0.86157
820,2015-09-04,897.96,901.12,890.29,892.34,1210000000.0,890.4,881.34,20.3,36.31,28.28,43.43,-1.435,-1.875,-8.5,-45.35,47.83,13.27,15.4,903.56,890.29,-0.621,0.0195,-13.77,-0.000692,0.000327,50.22,-0.0125,0.3859164,850.13,-0.258,-0.179,0.20752,0.41026
821,2015-09-07,889.84,894.04,887.55,891.87,1080000000.0,889.91,881.59,19.66,36.49,29.98,42.47,-1.348,-1.77,-14.8,-43.54,48.69,6.49,14.76,894.04,887.55,0.331,0.0367,-1.36,-0.000295,0.000314,53.69,-0.000527,0.4092726,853.51,-0.265,-0.187,0.21449,3.40293
822,2015-09-08,891.31,897.65,882.2,897.65,1300000000.0,890.18,882.93,18.2,36.36,33.29,41.81,-1.213,-1.658,-1.15,-30.6,53.6,15.45,14.81,897.65,882.2,1.0,0.0893,0.52,-0.000103,0.000223,53.43,0.00646,0.4018294,856.68,-0.272,-0.196,0.12887,2.40205
823,2015-09-09,906.75,911.61,902.54,909.87,2470000000.0,891.76,886.38,23.73,33.9,17.65,40.09,-0.984,-1.524,79.8,-8.78,62.91,13.96,14.75,911.61,897.65,0.616,0.154,11.08,0.00063,0.000128,61.74,0.0135,0.3940807,859.66,-0.277,-0.204,0.02391,3.52437
824,2015-09-10,901.09,908.29,900.04,908.29,1860000000.0,893.24,889.14,22.57,33.49,19.47,38.61,-0.808,-1.38,70.7,-10.42,63.6,9.83,14.4,909.87,900.04,1.0,0.155,12.42,-0.000129,-6.1e-05,60.77,-0.00174,0.4147598,863.81,-0.281,-0.213,0.04562,1.52882
825,2015-09-11,910.49,913.15,896.87,897.13,2100000000.0,893.69,889.54,23.15,30.81,14.19,36.87,-0.76,-1.256,62.3,-27.66,54.88,16.28,14.53,913.15,896.87,-0.968,0.0662,38.23,6.55e-05,-9.13e-05,60.79,-0.0124,0.3946622,867.64,-0.285,-0.22,0.21558,0.23
826,2015-09-14,896.97,898.91,889.17,894.25,1310000000.0,894.01,889.41,22.02,33.17,20.21,35.68,-0.739,-1.153,27.4,-25.63,51.65,9.74,14.19,898.91,889.17,0.0431,0.103,25.29,-0.000816,-0.000161,53.51,-0.00322,0.4026459,872.19,-0.287,-0.228,0.32564,0.80939
827,2015-09-15,893.53,896.78,887.44,889.97,1820000000.0,894.04,888.58,20.96,32.47,21.55,34.67,-0.752,-1.073,13.2,-4.28,47.34,9.34,13.85,896.78,887.44,-0.458,0.0905,25.29,-9.9e-05,-0.00011,45.64,-0.0048,0.3867832,876.28,-0.288,-0.235,0.52838,0.07696
828,2015-09-16,893.18,898.3,888.78,898.3,1330000000.0,894.88,889.42,20.71,30.83,19.65,33.6,-0.68,-0.994,34.8,1.57,54.96,9.52,13.54,898.3,888.78,1.0,0.124,11.09,0.000102,-0.000149,43.99,0.00932,0.3612225,879.97,-0.287,-0.242,0.47981,0.0461
829,2015-09-17,902.17,906.95,899.4,904.51,1120000000.0,896.31,891.31,24.42,29.39,9.24,31.86,-0.561,-0.908,77.5,14.94,60.25,8.65,13.19,906.95,898.3,0.354,0.165,10.0,0.00065,5.5e-07,42.24,0.00689,0.3329771,883.29,-0.285,-0.248,0.27916,0.07438
830,2015-09-18,907.38,910.08,900.65,903.24,1630000000.0,897.54,892.75,24.88,27.86,5.65,29.99,-0.472,-0.82,78.4,17.44,59.38,9.43,12.92,910.08,900.65,-0.451,0.124,-2.52,0.000127,4.74e-05,43.23,-0.00141,0.3383664,886.27,-0.281,-0.253,0.32019,0.87629
831,2015-09-21,898.33,907.0,896.2,905.38,992000000.0,898.9,894.42,23.37,28.66,10.17,28.57,-0.378,-0.732,70.0,64.54,62.78,10.8,12.77,907.0,896.2,0.7,0.219,20.03,-0.00041,1.33e-05,44.17,0.00237,0.3311268,888.96,-0.274,-0.257,0.25105,1.10062
832,2015-09-22,907.52,908.23,892.45,894.23,1450000000.0,898.89,893.85,21.35,28.24,13.9,27.52,-0.399,-0.665,26.2,32.71,48.42,15.78,12.98,908.23,892.45,-0.774,0.118,-4.09,-0.000137,-7.19e-05,44.65,-0.0124,0.3179402,891.38,-0.265,-0.261,0.61131,0.27088
833,2015-09-23,888.09,892.8,881.31,888.9,1300000000.0,898.21,892.43,19.83,32.36,24.02,27.27,-0.459,-0.624,-109.0,31.66,42.77,12.92,12.98,894.23,881.31,0.321,0.174,-17.45,-0.00117,-0.000188,37.56,-0.00598,0.3187988,913.15,-0.255,-0.263,0.76162,1.65707
834,2015-09-24,886.39,890.14,880.46,887.9,1440000000.0,897.29,891.05,18.75,31.08,24.74,27.09,-0.509,-0.601,-135.0,1.66,41.69,9.68,12.74,890.14,880.46,0.537,0.143,-6.02,-0.000118,-0.000208,37.18,-0.00113,0.2713827,913.15,-0.244,-0.264,0.77241,1.65003
835,2015-09-25,889.24,893.79,882.89,890.47,1170000000.0,896.6,890.36,19.66,29.16,19.46,26.55,-0.52,-0.585,-91.8,-3.3,45.06,10.9,12.61,893.79,882.89,0.391,0.174,-1.84,0.000283,-8.63e-05,42.47,0.00289,0.2963391,911.84,-0.233,-0.265,0.69379,0.54538
836,2015-09-28,882.38,882.93,872.18,872.24,1060000000.0,894.19,886.49,17.69,32.11,28.97,26.72,-0.685,-0.605,-209.0,-33.44,29.23,18.29,13.02,890.47,872.18,-0.989,0.0965,-28.76,-0.00109,-0.000197,36.85,-0.0207,0.2788263,910.59,-0.222,-0.265,0.99854,1.71692
837,2015-09-29,865.1,877.75,864.22,868.04,1410000000.0,891.55,882.43,16.38,34.09,35.1,27.32,-0.846,-0.653,-221.0,-20.88,26.29,13.53,13.05,877.75,864.22,-0.435,0.121,-52.07,-0.00063,-0.000278,26.39,-0.00483,0.2819579,908.28,-0.21,-0.263,0.92193,1.70125
838,2015-09-30,872.15,874.54,867.6,868.71,1310000000.0,889.06,879.1,15.73,32.75,35.1,27.87,-0.956,-0.714,-179.0,-28.98,27.05,6.94,12.62,874.54,867.6,-0.68,0.0415,-49.84,4.5e-06,-0.00035,33.8,0.000772,0.2853139,904.76,-0.197,-0.261,0.90824,2.40658
839,2015-10-01,872.13,876.07,866.48,867.23,1230000000.0,886.58,876.0,15.75,30.94,32.55,28.21,-1.046,-0.78,-155.0,-36.33,25.99,9.59,12.4,876.07,866.48,-0.844,0.00344,-42.87,1.6e-05,-0.000362,35.49,-0.00171,0.3424897,901.51,-0.184,-0.258,0.93437,3.10023
840,2015-10-02,867.51,871.02,864.13,868.39,701000000.0,884.37,873.61,15.1,31.07,34.59,28.66,-1.095,-0.843,-142.0,-23.95,28.02,6.89,12.01,871.02,864.13,0.237,0.0362,-38.02,-0.000364,-0.000357,36.75,0.00134,0.2939478,898.53,-0.17,-0.253,0.90729,3.02743
841,2015-10-05,874.59,882.14,874.25,881.81,1220000000.0,883.56,874.03,20.43,28.56,16.6,27.8,-0.999,-0.874,-61.8,-10.06,49.22,13.75,12.13,882.14,868.39,0.916,0.0629,-10.58,0.000687,-0.000266,45.03,0.0153,0.2372816,895.09,-0.155,-0.248,0.61523,2.00847
842,2015-10-06,885.24,889.09,881.34,888.08,1470000000.0,883.39,875.58,23.67,27.22,6.98,26.31,-0.856,-0.871,-19.3,-9.57,56.18,7.75,11.82,889.09,881.34,0.739,0.055,-13.61,0.00037,-9.39e-05,45.43,0.00709,0.2666159,891.99,-0.141,-0.241,0.47878,0.54248
843,2015-10-07,893.11,908.45,889.61,908.45,1780000000.0,885.21,880.66,32.02,24.03,14.26,25.45,-0.551,-0.807,79.8,-1.42,71.54,20.37,12.43,908.45,888.08,1.0,0.0657,4.41,0.00146,8.16e-05,47.44,0.0227,0.249212,864.13,-0.127,-0.234,0.03547,1.59721
844,2015-10-08,907.65,915.52,905.42,907.17,2060000000.0,886.92,884.84,34.26,22.62,20.46,25.1,-0.317,-0.709,121.0,-1.12,70.87,10.1,12.26,915.52,905.42,-0.653,-0.0497,4.4,0.000561,0.000112,48.71,-0.00141,0.2761864,864.13,-0.113,-0.225,0.16248,1.60235
845,2015-10-09,917.05,925.41,916.06,921.2,2330000000.0,889.96,891.01,36.31,20.3,28.29,25.32,-0.006,-0.568,170.0,24.07,79.15,18.24,12.69,925.41,907.17,0.0995,0.0313,15.64,0.000412,0.00028,57.37,0.0153,0.3342424,866.19,-0.0989,-0.216,0.0687,2.42974
846,2015-10-12,923.4,924.89,914.99,920.43,1610000000.0,892.82,896.19,34.25,19.76,26.83,25.43,0.23,-0.408,143.0,26.18,80.21,9.9,12.49,924.89,914.99,0.099,0.0345,28.86,-4.89e-05,0.000344,56.8,-0.000836,0.3494924,869.74,-0.0846,-0.206,0.08127,3.89486
847,2015-10-13,916.33,918.29,908.91,916.17,1600000000.0,895.15,899.89,31.98,21.95,18.61,24.94,0.374,-0.252,100.0,26.2,74.56,11.52,12.42,920.43,908.91,0.548,0.0954,30.4,-0.000372,0.000303,55.83,-0.00464,0.3527312,873.08,-0.0708,-0.195,0.15078,3.917
848,2015-10-14,914.18,918.16,908.78,909.47,1200000000.0,896.71,901.84,30.23,20.82,18.43,24.48,0.423,-0.117,80.9,11.17,64.81,9.38,12.2,918.16,908.78,-0.853,0.0121,22.61,-1.02e-05,0.0003,56.39,-0.00734,0.3621535,876.22,-0.0578,-0.183,0.26012,3.3976
849,2015-10-15,914.88,924.87,914.28,923.53,1620000000.0,899.56,906.06,31.41,18.98,24.67,24.49,0.58,0.023,109.0,19.02,74.6,15.4,12.43,924.87,909.47,0.747,0.0403,30.93,0.000399,0.000384,57.46,0.0153,0.3352298,879.17,-0.0458,-0.171,0.03068,4.5635
850,2015-10-16,926.62,927.27,917.68,919.63,1730000000.0,901.95,908.96,31.05,17.91,26.83,24.66,0.662,0.15,103.0,16.39,69.96,9.59,12.23,927.27,917.68,-0.593,0.03,51.19,0.000161,0.000326,63.78,-0.00423,0.348994,881.95,-0.035,-0.159,0.121,4.24794
851,2015-10-19,921.07,925.04,913.84,916.82,803000000.0,903.99,910.93,29.01,18.99,20.87,24.39,0.693,0.259,84.4,11.44,65.14,11.2,12.16,925.04,913.84,-0.468,-0.00732,53.5,-0.000423,0.000238,65.45,-0.00306,0.3681418,885.57,-0.0273,-0.147,0.16551,2.92332
852,2015-10-20,915.05,921.28,914.42,915.72,742000000.0,905.88,912.39,27.8,18.2,20.87,24.14,0.7,0.347,71.7,21.49,62.44,6.86,11.78,921.28,914.42,-0.621,0.0163,51.32,-0.000147,5.91e-05,60.84,-0.0012,0.369175,888.91,-0.0214,-0.135,0.18293,2.41092
853,2015-10-21,917.44,919.29,910.98,914.31,993000000.0,907.52,913.36,26.37,19.39,15.24,23.5,0.685,0.415,57.9,25.41,59.31,8.31,11.53,919.29,910.98,-0.199,-0.00585,51.43,-0.000227,-2.85e-05,61.39,-0.00154,0.3914931,891.98,-0.0169,-0.123,0.20526,0.52561
854,2015-10-22,913.89,915.91,912.25,914.68,1300000000.0,909.09,914.23,25.74,18.93,15.24,22.91,0.669,0.466,51.1,26.78,58.92,3.66,10.97,915.91,912.25,0.328,-0.0186,51.01,-2.97e-05,-7.76e-05,59.47,0.000405,0.3976822,894.8,-0.0127,-0.111,0.23746,0.72211
855,2015-10-26,924.26,926.64,920.07,921.25,1410000000.0,911.15,916.14,30.69,17.47,27.46,23.24,0.706,0.514,74.3,30.78,65.95,11.96,11.04,926.64,914.68,-0.641,-0.0678,47.01,0.000432,-2.41e-05,59.96,0.00716,0.3920278,897.4,-0.00857,-0.0998,0.13107,0.00474
856,2015-10-27,919.24,924.9,917.56,921.45,926000000.0,913.08,917.78,29.2,18.28,22.99,23.22,0.728,0.557,65.2,49.21,66.05,7.34,10.77,924.9,917.56,0.0599,-0.0279,42.88,-0.000169,-1.53e-06,54.36,0.000217,0.4128686,899.79,-0.00341,-0.0889,0.15454,0.09966
857,2015-10-28,919.43,920.89,909.05,910.86,1700000000.0,913.77,917.24,26.82,22.38,9.04,22.21,0.645,0.574,32.3,42.82,47.83,12.4,10.89,921.45,909.05,-0.694,-0.048,3.54,-0.000436,-4.88e-05,45.77,-0.0116,0.4013731,901.99,0.00209,-0.0783,0.75103,0.50808
858,2015-10-29,910.26,912.16,896.1,897.73,1770000000.0,913.0,914.36,24.09,28.31,8.05,21.2,0.458,0.551,-26.6,29.02,33.94,16.06,11.26,912.16,896.1,-0.797,-0.0657,-11.81,-0.000984,-0.000202,36.11,-0.0145,0.373234,927.27,0.00819,-0.0681,0.94771,1.06611
859,2015-10-30,898.71,904.1,896.81,899.52,1160000000.0,912.27,912.17,22.95,26.97,8.05,20.26,0.321,0.505,-50.7,32.29,36.01,7.29,10.98,904.1,896.81,-0.257,-0.0395,-32.04,-0.000231,-0.000246,25.82,0.00199,0.3740078,927.27,0.0152,-0.0581,0.89028,2.25663
860,2015-11-02,900.38,915.6,899.86,915.6,902000000.0,912.91,913.19,27.87,24.24,6.97,19.31,0.352,0.474,-5.66,47.21,54.93,16.08,11.34,915.6,899.52,1.0,-0.0133,-5.82,0.00127,-5.78e-05,31.9,0.0177,0.3633957,926.02,0.0229,-0.0485,0.3744,0.36034
861,2015-11-03,920.17,920.47,910.58,913.52,1520000000.0,913.13,913.66,29.21,22.71,12.51,18.82,0.353,0.45,19.5,31.71,52.48,9.89,11.24,920.47,910.58,-0.405,-0.0737,-3.28,0.000507,1.48e-05,40.59,-0.00227,0.3703226,924.83,0.0307,-0.0392,0.44113,0.29852
862,2015-11-04,920.05,923.05,917.15,921.61,1280000000.0,913.97,915.51,29.08,21.32,15.39,18.58,0.421,0.444,75.8,33.53,60.03,9.53,11.12,923.05,913.52,0.512,-0.0894,14.77,0.000211,6.35e-05,47.6,0.00882,0.355538,923.68,0.0388,-0.0302,0.18158,0.54027
